CAMPAÑA|ID_FINCA|ID_ZONA|ID_ESTACION|ALTITUD|VARIEDAD|MODO|TIPO|COLOR|SUPERFICIE|PRODUCCION
18|12930|209|18|620-640|40|1|0|1|0.0|3961.8
18|25671|209|18|620-640|15|1|0|1|0.0|1361.708
18|25671|209|18|620-640|52|1|0|1|0.0|2870.4
18|25671|209|18|620-640|15|2|0|1|0.0|12560.232
18|25690|209|18|620-640|87|1|0|0|0.0|7620.0
18|5897|209|18|620-640|15|1|0|1|0.0|1071.016
18|5897|209|18|620-640|15|2|0|1|0.0|9878.755
18|63812|209|18|620-640|40|1|0|1|0.0|4558.2
18|65375|209|18|620-640|32|2|0|1|0.0|17763.0
18|90366|252|18|650|17|2|0|1|0.0|13140.0
18|78210|252|18|650|59|2|0|1|0.0|19110.0
18|44713|511|16|620|59|1|0|1|0.0|10360.0
18|52351|511|5|620|38|2|1|0|0.0|2150.0
18|39495|511|16|620|17|1|0|1|0.0|12680.0
18|66350|417|18|660-680|32|2|0|1|0.0|24460.0
18|66350|417|18|660-680|59|2|0|1|0.0|24060.0
18|16785|417|18|660-680|52|1|0|1|0.0|49.0
18|16785|417|18|660-680|15|2|0|1|0.0|5560.0
18|16785|417|18|660-680|52|2|0|1|0.0|1371.0
18|82928|417|18|660-680|15|2|0|1|0.0|31390.0
18|82928|417|18|660-680|32|2|0|1|0.0|21310.0
18|56971|417|18|660-680|32|2|0|1|0.0|41447.0
18|40344|417|18|660-680|32|2|0|1|0.0|12536.91
18|63365|417|18|660-680|59|1|0|1|0.0|17930.0
18|87434|417|18|660-680|15|2|0|1|0.0|10710.0
18|76588|417|18|660-680|32|2|0|1|0.0|27260.0
18|76588|417|18|660-680|59|2|0|1|0.0|10310.0
18|55497|417|18|660-680|59|1|0|1|0.0|7480.0
18|71764|36|18|630-640|87|2|0|0|0.0|24320.0
18|71764|36|18|630-640|23|2|0|1|0.0|167.206
18|16975|36|18|630-640|23|2|0|1|0.0|6289.4
18|51387|36|18|630-640|23|2|0|1|0.0|1213.394
18|4052|36|18|630-640|17|2|0|1|0.0|12330.0
18|17043|36|18|630-640|23|2|0|1|0.0|11980.0
18|52973|36|18|630-640|43|2|0|0|0.0|4260.0
18|89602|266|18|650-660|32|2|0|1|0.0|16926.0
18|39112|266|18|650-660|32|2|0|1|0.0|31434.0
18|43256|266|18|650-660|87|2|0|0|0.0|10840.0
18|4032|266|18|650-660|87|1|0|0|0.0|4940.0
18|45514|266|18|650-660|87|1|0|0|0.0|3200.0
18|93168|266|18|650-660|59|1|0|1|0.0|7408.0
18|67743|266|18|650-660|59|1|0|1|0.0|5556.0
18|55823|266|18|650-660|59|1|0|1|0.0|5556.0
18|38025|266|18|650-660|59|1|0|1|0.0|22700.0
18|11536|803|5|630-640|32|2|0|1|0.0|8310.0
18|75171|803|5|630-640|17|2|0|1|0.0|6271.3
18|98140|803|5|630-640|87|2|0|0|0.0|1410.0
18|98140|803|5|630-640|59|2|0|1|0.0|31702.0
18|78281|803|5|630-640|59|2|0|1|0.0|25938.0
18|74427|803|5|630-640|17|2|0|1|0.0|5462.1
18|92544|803|5|630-640|17|1|0|1|0.0|8490.0
18|21807|803|5|630-640|59|1|0|1|0.0|5260.0
18|10091|803|5|630-640|87|1|0|0|0.0|4820.0
18|85548|803|5|630-640|32|2|0|1|0.0|9050.0
18|85548|803|5|630-640|40|2|0|1|0.0|6330.0
18|85548|803|5|630-640|26|2|0|1|0.0|36590.0
18|85548|803|5|630-640|52|2|0|1|0.0|2278.4
18|71300|803|5|630-640|68|1|0|0|0.0|7100.0
18|71300|803|5|630-640|84|1|0|0|0.0|11050.0
18|71300|803|5|630-640|52|2|0|1|0.0|4841.6
18|5308|803|5|630-640|59|1|0|1|0.0|8170.0
18|88691|803|5|630-640|17|2|0|1|0.0|8496.6
18|25627|803|5|630-640|26|2|0|1|0.0|2500.0
18|92187|284|5|630-670|17|1|0|1|0.0|9622.8
18|4593|284|5|630-670|17|1|0|1|0.0|1021.0
18|10311|284|5|630-670|17|1|0|1|0.0|9189.0
18|37514|284|5|630-670|87|1|0|0|0.0|6190.0
18|2083|284|5|630-670|59|1|0|1|0.0|22180.0
18|2083|284|5|630-670|15|2|0|1|0.0|10040.0
18|2083|284|5|630-670|26|2|0|1|0.0|5540.0
18|2083|284|5|630-670|52|2|0|1|0.0|12000.0
18|38481|284|5|630-670|59|1|0|1|0.0|2580.204
18|84689|284|5|630-670|87|1|0|0|0.0|15270.0
18|84689|284|5|630-670|92|1|0|0|0.0|2869.44
18|84689|284|5|630-670|59|1|0|1|0.0|2540.0
18|34190|284|5|630-670|68|1|0|0|0.0|21278.592
18|18158|284|5|630-670|81|2|0|1|0.0|8940.0
18|93435|284|5|630-670|17|1|0|1|0.0|16474.59
18|93435|284|5|630-670|81|1|0|1|0.0|13570.0
18|93435|284|5|630-670|26|2|0|1|0.0|1000.0
18|81034|284|5|630-670|68|1|0|0|0.0|14080.0
18|81034|284|5|630-670|92|1|0|0|0.0|8890.56
18|81034|284|5|630-670|17|1|0|1|0.0|7260.0
18|11587|284|5|630-670|59|1|0|1|0.0|2950.0
18|28362|284|5|630-670|9|2|0|0|0.0|4560.0
18|20712|284|5|630-670|59|1|0|1|0.0|7930.0
18|66472|284|5|630-670|17|1|0|1|0.0|3602.61
18|91040|284|5|630-670|52|1|0|1|0.0|2260.0
18|91040|284|5|630-670|59|1|0|1|0.0|3500.0
18|91040|284|5|630-670|81|1|0|1|0.0|2580.0
18|40675|284|5|630-670|59|1|0|1|0.0|1049.796
18|94152|559|5|700|59|1|0|1|0.0|3540.0
18|1885|559|19|700|59|1|0|1|0.0|3290.0
18|44150|653|18|635|59|1|0|1|0.0|20640.0
18|44150|653|18|635|32|2|0|1|0.0|6520.0
18|44150|653|18|635|9|2|0|0|0.0|20810.0
18|79247|653|18|635|32|2|0|1|0.0|30600.0
18|79247|653|18|635|59|2|0|1|0.0|14670.0
18|8954|653|18|635|32|2|0|1|0.0|4684.624
18|73831|653|18|635|32|2|0|1|0.0|1874.736
18|29262|653|18|635|59|2|0|1|0.0|26628.0
18|37371|653|18|635|32|2|0|1|0.0|6408.672
18|89417|653|18|635|32|2|0|1|0.0|16034.976
18|89417|653|18|635|59|2|0|1|0.0|39942.0
18|11220|653|18|635|87|1|0|0|0.0|1330.0
18|11220|653|18|635|17|1|0|1|0.0|3520.0
18|11220|653|18|635|15|2|0|1|0.0|15640.0
18|30139|653|18|635|32|2|0|1|0.0|15316.992
18|19179|653|18|635|32|2|0|1|0.0|19323.09
18|70754|669|18|645-660|59|2|0|1|0.0|24508.332
18|20041|669|18|645-660|40|2|0|1|0.0|27343.167
18|20041|669|18|645-660|59|2|0|1|0.0|84031.668
18|20041|669|18|645-660|65|2|0|1|0.0|43800.0
18|5760|669|18|645-660|40|2|0|1|0.0|8686.833
18|80942|513|18|610-635|17|2|0|1|0.0|19521.06
18|38512|513|18|610-635|17|2|0|1|0.0|25718.94
18|84051|513|18|610-635|59|2|0|1|0.0|18136.6
18|6950|513|18|610-635|59|2|0|1|0.0|342.2
18|2360|513|18|610-635|59|2|0|1|0.0|33045.24
18|50486|513|18|610-635|59|2|0|1|0.0|15741.2
18|10376|513|18|610-635|9|2|0|0|0.0|27191.85
18|10376|513|18|610-635|59|2|0|1|0.0|53234.76
18|93417|353|7|590-600|59|2|0|1|0.0|12810.0
18|13871|353|7|590-600|68|1|0|0|0.0|11010.0
18|13871|353|7|590-600|17|1|0|1|0.0|5450.0
18|13871|353|7|590-600|59|1|0|1|0.0|5290.0
18|71755|353|19|590-600|59|1|0|1|0.0|6950.0
18|41607|616|7|630-640|59|1|0|1|0.0|3060.0
18|41607|616|7|630-640|81|1|0|1|0.0|1020.41
18|12574|616|7|630-640|32|2|0|1|0.0|7040.0
18|36918|616|7|630-640|17|1|0|1|0.0|8420.0
18|32795|616|7|630-640|32|2|0|1|0.0|45050.0
18|32795|616|7|630-640|17|2|0|1|0.0|7650.0
18|32795|616|7|630-640|59|2|0|1|0.0|12840.0
18|67512|616|7|630-640|9|2|0|0|0.0|4478.112
18|39311|616|7|630-640|17|1|0|1|0.0|4060.0
18|85515|616|7|630-640|15|2|0|1|0.0|11640.0
18|30771|616|7|630-640|9|2|0|0|0.0|14691.888
18|9474|616|7|630-640|68|1|0|0|0.0|470.0
18|62977|616|7|630-640|87|2|0|0|0.0|4524.0
18|62977|616|7|630-640|52|2|0|1|0.0|9060.0
18|85840|616|7|630-640|81|1|0|1|0.0|8710.87
18|85840|616|7|630-640|87|2|0|0|0.0|18096.0
18|58378|616|7|630-640|81|1|0|1|0.0|6269.13
18|78565|616|7|630-640|8|2|0|0|0.0|3029.4
18|51031|616|7|630-640|8|2|0|0|0.0|5970.6
18|26725|616|7|630-640|87|1|0|0|0.0|2800.0
18|26725|616|7|630-640|68|1|0|0|0.0|2300.0
18|27922|616|7|630-640|81|1|0|1|0.0|2329.59
18|91752|616|7|630-640|17|1|0|1|0.0|6440.0
18|50441|737|7|620-640|17|1|0|1|0.0|6659.8
18|50441|737|7|620-640|59|1|0|1|0.0|6850.0
18|79653|737|7|620-640|59|1|0|1|0.0|22620.0
18|70407|737|7|620-640|87|1|0|0|0.0|4400.0
18|70407|737|7|620-640|17|1|0|1|0.0|3280.2
18|35052|737|7|620-640|87|2|0|0|0.0|12740.0
18|2486|737|7|620-640|68|1|0|0|0.0|10560.0
18|24195|737|7|620-640|87|1|0|0|0.0|4720.0
18|69387|737|7|620-640|87|1|0|0|0.0|4940.0
18|5844|737|7|620-640|26|2|0|1|0.0|8793.36
18|40447|737|7|620-640|26|2|0|1|0.0|7136.64
18|68850|737|7|620-640|59|1|0|1|0.0|5780.0
18|30423|715|15|600-630|17|1|0|1|0.0|6390.0
18|85203|715|15|600-630|59|2|0|1|0.0|4071.106
18|32681|715|15|600-630|68|1|0|0|0.0|3870.0
18|5142|715|15|600-630|17|2|0|1|0.0|2113.8
18|5142|715|15|600-630|52|2|0|1|0.0|4141.86
18|5142|715|15|600-630|59|2|0|1|0.0|2967.19
18|95018|715|15|600-630|59|2|0|1|0.0|2337.32
18|77614|715|15|600-630|59|2|0|1|0.0|2293.976
18|44837|715|15|600-630|68|1|0|0|0.0|2580.0
18|98118|715|15|600-630|17|2|0|1|0.0|6016.2
18|98118|715|15|600-630|52|2|0|1|0.0|11878.14
18|98118|715|15|600-630|59|2|0|1|0.0|4789.86
18|22768|715|15|600-630|59|1|0|1|0.0|3860.0
18|64722|715|15|600-630|81|1|0|1|0.0|3370.0
18|14424|510|15|560-640|94|2|0|0|0.0|1970.0
18|86767|510|15|560-640|94|2|0|0|0.0|4518.99
18|32896|510|15|560-640|94|2|0|0|0.0|6821.01
18|34528|510|15|560-640|59|2|0|1|0.0|5520.0
18|35819|510|15|560-640|52|2|0|1|0.0|748.98
18|86749|510|15|560-640|52|2|0|1|0.0|2244.375
18|18958|510|15|560-640|17|1|0|1|0.0|670.0
18|4926|510|15|560-640|32|2|0|1|0.0|6460.0
18|52182|510|15|560-640|17|1|0|1|0.0|1150.0
18|70112|510|15|560-640|17|1|0|1|0.0|250.0
18|16864|510|15|560-640|32|2|0|1|0.0|123526.847
18|90230|510|15|560-640|17|1|0|1|0.0|36822.835
18|40352|510|15|560-640|32|1|0|1|0.0|3270.0
18|26055|510|15|560-640|17|1|0|1|0.0|1170.0
18|48667|510|15|560-640|17|2|0|1|0.0|3229.2
18|50864|510|15|560-640|17|1|0|1|0.0|7280.0
18|76459|510|15|560-640|17|1|0|1|0.0|10002.21
18|76459|510|15|560-640|52|1|0|1|0.0|1829.413
18|76459|510|15|560-640|26|2|0|1|0.0|87050.0
18|76459|510|15|560-640|52|2|0|1|0.0|76519.519
18|88040|510|15|560-640|92|1|0|0|0.0|2490.0
18|88040|510|15|560-640|17|1|0|1|0.0|9710.0
18|10838|510|15|560-640|17|1|0|1|0.0|3007.165
18|58478|510|15|560-640|17|2|0|1|0.0|3728.4
18|22294|510|15|560-640|17|1|0|1|0.0|2090.0
18|46205|510|15|560-640|17|1|0|1|0.0|350.0
18|52441|510|15|560-640|17|2|0|1|0.0|1560.0
18|41398|510|15|560-640|17|2|0|1|0.0|6573.84
18|40204|510|15|560-640|17|2|0|1|0.0|1450.8
18|14056|510|15|560-640|17|2|0|1|0.0|1232.4
18|55258|510|15|560-640|17|2|0|1|0.0|5038.8
18|23006|510|15|560-640|17|2|0|1|0.0|1528.8
18|64329|510|15|560-640|59|1|0|1|0.0|936.972
18|64329|510|15|560-640|59|2|0|1|0.0|2121.966
18|30946|510|15|560-640|17|2|0|1|0.0|5678.4
18|45347|510|15|560-640|17|2|0|1|0.0|1179.36
18|34922|510|15|560-640|9|2|0|0|0.0|6360.0
18|95678|144|15|600-640|17|1|0|1|0.0|80107.79
18|95678|144|15|600-640|52|1|0|1|0.0|1240.587
18|95678|144|15|600-640|59|1|0|1|0.0|99750.0
18|95678|144|15|600-640|52|2|0|1|0.0|51890.481
18|59544|144|15|600-640|59|2|0|1|0.0|21036.8
18|85984|144|15|600-640|32|2|0|1|0.0|38603.153
18|85984|144|15|600-640|17|2|0|1|0.0|32190.0
18|85984|144|15|600-640|59|2|0|1|0.0|25171.2
18|28847|412|15|580-630|52|2|0|1|0.0|4780.449
18|18372|412|15|580-630|32|2|0|1|0.0|6280.0
18|33428|412|15|580-630|59|2|0|1|0.0|13023.472
18|18103|412|15|580-630|59|2|0|1|0.0|5150.0
18|85414|412|15|580-630|59|2|0|1|0.0|11695.618
18|1190|412|15|580-630|59|2|0|1|0.0|10150.206
18|70101|412|15|580-630|59|2|0|1|0.0|2640.704
18|70039|412|15|580-630|59|2|0|1|0.0|59644.8
18|48849|412|15|580-630|59|2|0|1|0.0|15747.2
18|65920|412|15|580-630|81|1|0|1|0.0|2271.855
18|55611|412|15|580-630|81|1|0|1|0.0|12338.145
18|81554|412|15|580-630|32|2|0|1|0.0|3092.239
18|5462|412|15|580-630|81|1|0|1|0.0|1531.1
18|28477|412|15|580-630|32|2|0|1|0.0|4330.871
18|52008|412|15|580-630|8|2|0|0|0.0|42015.564
18|97942|412|15|580-630|68|1|0|0|0.0|8670.0
18|97942|412|15|580-630|81|1|0|1|0.0|933.888
18|92556|412|15|580-630|15|2|0|1|0.0|9530.0
18|92556|412|15|580-630|32|2|0|1|0.0|7046.89
18|25816|412|15|580-630|81|1|0|1|0.0|5331.4
18|5377|449|3|550-700|40|2|0|1|0.0|5752.461
18|95372|449|15|550-700|52|1|0|1|0.0|6430.0
18|2584|449|15|550-700|52|1|0|1|0.0|3154.68
18|30628|449|15|550-700|81|1|0|1|0.0|9306.112
18|29743|449|15|550-700|52|1|0|1|0.0|210.0
18|29743|449|15|550-700|52|2|0|1|0.0|3440.0
18|80600|449|15|550-700|52|1|0|1|0.0|1730.0
18|86248|449|15|550-700|17|1|0|1|0.0|2611.575
18|78229|449|15|550-700|68|1|0|0|0.0|8550.0
18|70721|449|15|550-700|15|2|0|1|0.0|17700.0
18|3016|449|15|550-700|17|1|0|1|0.0|4760.0
18|27150|449|15|550-700|59|1|0|1|0.0|6410.0
18|97695|449|15|550-700|52|1|0|1|0.0|2746.2
18|71726|449|15|550-700|59|1|0|1|0.0|6410.0
18|51766|449|15|550-700|52|1|0|1|0.0|3299.12
18|20780|449|15|550-700|59|1|0|1|0.0|5873.5
18|17321|449|15|550-700|9|1|0|0|0.0|4750.0
18|17321|449|15|550-700|59|1|0|1|0.0|1036.5
18|779|449|15|550-700|81|1|0|1|0.0|5337.5
18|20457|449|15|550-700|59|1|0|1|0.0|410.0
18|75236|449|15|550-700|59|1|0|1|0.0|410.0
18|53891|449|3|550-700|32|2|0|1|0.0|6803.88
18|75075|449|12|550-700|17|2|0|1|0.0|3910.0
18|2309|449|3|550-700|52|2|0|1|0.0|1896.0
18|3579|449|12|550-700|32|2|0|1|0.0|426.684
18|89426|449|3|550-700|32|2|0|1|0.0|1585.65
18|2913|449|3|550-700|52|2|0|1|0.0|10744.0
18|49345|449|3|550-700|40|2|0|1|0.0|3372.072
18|49345|449|3|550-700|59|2|0|1|0.0|200.76
18|53259|254|3|640-690|59|1|0|1|0.0|920.0
18|92853|254|3|640-690|17|1|0|1|0.0|460.8
18|23974|254|12|640-690|59|2|0|1|0.0|1840.0
18|17434|254|3|640-690|17|1|0|1|0.0|268.8
18|59388|71|3|750|8|1|0|0|0.0|6860.0
18|83458|292|3||10|2|0|1|0.0|10490.0
18|83458|292|3||26|2|0|1|0.0|6279.0
18|9086|292|12||26|2|0|1|0.0|3381.0
18|9086|292|12||52|2|0|1|0.0|10010.0
18|6472|337|12|480|59|1|0|1|0.0|760.0
18|10547|337|12|480|15|2|0|1|0.0|3900.0
18|20253|337|12|480|59|2|0|1|0.0|2401.168
18|32437|337|12|480|59|2|0|1|0.0|3758.832
18|49034|759|12|480|59|1|0|1|0.0|2138.815
18|3032|759|12|480|59|1|0|1|0.0|362.52
18|24951|759|12|480|17|1|0|1|0.0|3520.0
18|72315|759|12|480|59|1|0|1|0.0|148.665
18|77069|885|12|500-700|59|1|0|1|0.0|7340.0
18|3931|885|12|500-700|17|1|0|1|0.0|4920.0
18|21119|885|3|500-700|17|1|0|1|0.0|718.0
18|21119|885|3|500-700|59|1|0|1|0.0|597.304
18|55370|885|3|500-700|17|1|0|1|0.0|2872.0
18|35888|885|3|500-700|59|1|0|1|0.0|3082.656
18|27166|885|3|500-700|59|1|0|1|0.0|3.94
18|5638|885|3|500-700|59|1|0|1|0.0|2103.96
18|1777|885|3|500-700|59|1|0|1|0.0|880.984
18|30936|885|3|500-700|59|1|0|1|0.0|1211.156
18|17422|885|3|500-700|17|1|0|1|0.0|230.4
18|47258|86|12|475-490|40|2|0|1|0.0|11276.448
18|59598|86|12|475-490|32|1|0|1|0.0|670.0
18|62301|86|12|475-490|17|1|0|1|0.0|1480.0
18|29831|86|12|475-490|59|1|0|1|0.0|2130.6
18|71533|86|12|475-490|59|2|0|1|0.0|6170.0
18|35284|86|12|475-490|59|1|0|1|0.0|2410.0
18|18094|86|12|475-490|59|2|0|1|0.0|1296.542
18|75428|86|12|475-490|59|2|0|1|0.0|3888.404
18|55260|86|12|475-490|59|1|0|1|0.0|895.12
18|66349|86|12|475-490|59|1|0|1|0.0|167.668
18|97845|86|12|475-490|59|1|0|1|0.0|1889.4
18|200|86|12|475-490|59|1|0|1|0.0|607.212
18|74722|86|12|475-490|59|1|0|1|0.0|4020.0
18|77616|86|12|475-490|17|1|0|1|0.0|1260.0
18|16282|86|12|475-490|59|2|0|1|0.0|7035.054
18|24392|86|12|475-490|40|2|0|1|0.0|4883.552
18|23630|86|12|475-490|17|1|0|1|0.0|7255.8
18|21215|86|12|475-490|17|1|0|1|0.0|1084.2
18|74004|86|12|475-490|52|2|0|1|0.0|5520.0
18|35719|86|12|475-490|40|2|0|1|0.0|7920.0
18|23812|86|12|475-490|59|1|0|1|0.0|1272.0
18|23812|86|12|475-490|59|2|0|1|0.0|1660.0
18|22976|757|12|460-480|32|2|0|1|0.0|14970.0
18|54397|757|12|460-480|87|1|0|0|0.0|671.22
18|2874|757|12|460-480|87|1|0|0|0.0|805.464
18|15443|757|12|460-480|87|1|0|0|0.0|2483.316
18|91251|757|12|460-480|59|1|0|1|0.0|2005.0
18|81717|757|12|460-480|17|1|0|1|0.0|1460.0
18|8982|757|12|460-480|17|2|0|1|0.0|3180.0
18|54823|757|12|460-480|59|1|0|1|0.0|3160.0
18|17068|757|12|460-480|68|1|0|0|0.0|2380.0
18|20186|757|12|460-480|17|1|0|1|0.0|4496.8
18|45533|757|12|460-480|17|1|0|1|0.0|1663.2
18|75464|757|12|460-480|81|1|0|1|0.0|2390.0
18|95961|757|12|460-480|17|1|0|1|0.0|2520.0
18|12970|757|12|460-480|17|1|0|1|0.0|3780.0
18|91543|757|12|460-480|32|1|0|1|0.0|2097.6
18|5380|757|12|460-480|32|1|0|1|0.0|8942.4
18|30409|757|12|460-480|15|2|0|1|0.0|1599.84
18|75037|757|12|460-480|15|2|0|1|0.0|2440.16
18|86011|462|19|500-550|59|1|0|1|0.0|2180.0
18|97661|462|19|500-550|68|1|0|0|0.0|11890.0
18|16323|468|12|570-640|59|1|0|1|0.0|2005.0
18|25015|468|7|570-640|32|2|0|1|0.0|21847.175
18|57191|468|7|570-640|32|2|0|1|0.0|39620.0
18|41027|468|7|570-640|32|2|0|1|0.0|9902.825
18|35689|732|7|550-630|68|1|0|0|0.0|3254.256
18|38557|732|7|550-630|59|1|0|1|0.0|1150.0
18|67224|732|7|550-630|68|1|0|0|0.0|1110.0
18|98995|732|7|550-630|68|1|0|0|0.0|3197.232
18|98995|732|7|550-630|17|1|0|1|0.0|1770.0
18|31622|732|7|550-630|59|1|0|1|0.0|1011.24
18|31622|732|7|550-630|59|2|0|1|0.0|1319.7
18|71788|732|7|550-630|59|1|0|1|0.0|648.72
18|71788|732|7|550-630|59|2|0|1|0.0|846.6
18|86229|732|7|550-630|59|1|0|1|0.0|248.04
18|86229|732|7|550-630|59|2|0|1|0.0|323.7
18|47874|732|7|550-630|17|1|0|1|0.0|3580.0
18|47874|732|7|550-630|59|1|0|1|0.0|2700.0
18|31890|732|7|550-630|68|1|0|0|0.0|6508.512
18|42448|732|7|550-630|9|2|0|0|0.0|2640.0
18|85407|732|7|550-630|59|1|0|1|0.0|2252.915
18|85407|732|7|550-630|59|2|0|1|0.0|7858.473
18|51311|732|7|550-630|59|1|0|1|0.0|697.085
18|51311|732|7|550-630|59|2|0|1|0.0|2431.527
18|99108|732|7|550-630|52|2|0|1|0.0|5750.0
18|54396|732|7|550-630|59|1|0|1|0.0|2970.0
18|52845|732|15|550-630|59|1|0|1|0.0|1836.0
18|18642|732|7|550-630|59|1|0|1|0.0|600.0
18|26443|585|15|570-580|17|1|0|1|0.0|1170.0
18|82727|585|7|570-580|17|1|0|1|0.0|3030.0
18|94553|585|15|570-580|32|2|0|1|0.0|23760.0
18|94553|585|15|570-580|59|2|0|1|0.0|20930.0
18|73443|585|7|570-580|17|1|0|1|0.0|2870.0
18|56227|585|15|570-580|17|2|0|1|0.0|4660.0
18|49541|585|7|570-580|68|1|0|0|0.0|14940.0
18|49541|585|7|570-580|87|2|0|0|0.0|20660.0
18|40129|585|15|570-580|17|1|0|1|0.0|540.0
18|69608|585|15|570-580|92|1|0|0|0.0|3040.0
18|95396|585|15|570-580|68|1|0|0|0.0|5990.0
18|18082|585|15|570-580|32|2|0|1|0.0|15480.0
18|86901|585|15|570-580|52|2|0|1|0.0|2136.645
18|9209|501|12|460-500|59|2|0|1|0.0|3289.814
18|52835|501|12|460-500|59|2|0|1|0.0|3604.56
18|8986|501|12|460-500|59|2|0|1|0.0|1938.104
18|15328|501|12|460-500|59|2|0|1|0.0|1872.804
18|18408|501|12|460-500|59|2|0|1|0.0|2354.718
18|26730|501|12|460-500|17|1|0|1|0.0|864.0
18|91179|299|12|440-450|9|2|0|0|0.0|6165.17
18|91179|299|12|440-450|17|2|0|1|0.0|9318.309
18|98646|299|12|440-450|9|2|0|0|0.0|8770.0
18|59892|299|12|440-450|9|2|0|0|0.0|7504.83
18|59892|299|12|440-450|17|2|0|1|0.0|64758.54
18|19740|299|12|440-450|32|2|0|1|0.0|2360.0
18|19740|299|12|440-450|17|2|0|1|0.0|7580.0
18|50386|299|12|440-450|40|2|0|1|0.0|2575.14
18|69033|299|12|440-450|40|2|0|1|0.0|2564.86
18|61845|299|12|440-450|59|1|0|1|0.0|3421.44
18|26954|299|12|440-450|59|1|0|1|0.0|10264.32
18|95661|299|12|440-450|59|1|0|1|0.0|4134.24
18|21798|134|12|455-465|59|1|0|1|0.0|10880.35
18|67767|134|12|455-465|52|2|0|1|0.0|4430.0
18|23942|134|12|455-465|81|2|0|1|0.0|5740.0
18|27546|134|12|455-465|32|2|0|1|0.0|6590.0
18|3494|134|12|455-465|59|1|0|1|0.0|1469.65
18|27224|134|12|455-465|40|2|0|1|0.0|4910.0
18|88841|134|12|455-465|52|1|0|1|0.0|2980.0
18|99377|134|12|455-465|52|2|0|1|0.0|2160.0
18|43129|134|12|455-465|59|1|0|1|0.0|590.0
18|13303|134|12|455-465|32|2|0|1|0.0|6900.0
18|58685|134|12|455-465|52|2|0|1|0.0|1711.797
18|58948|134|12|455-465|17|1|0|1|0.0|576.0
18|32730|134|12|455-465|59|2|0|1|0.0|9890.0
18|9932|134|12|455-465|52|2|0|1|0.0|4680.0
18|76361|134|12|455-465|59|2|0|1|0.0|4350.918
18|57203|134|12|455-465|59|1|0|1|0.0|673.09
18|28134|134|12|455-465|59|1|0|1|0.0|4095.322
18|6732|134|12|455-465|59|1|0|1|0.0|352.176
18|12592|134|12|455-465|59|1|0|1|0.0|181.83
18|91435|134|12|455-465|59|1|0|1|0.0|206.074
18|80461|134|12|455-465|59|1|0|1|0.0|871.508
18|19148|134|12|455-465|59|1|0|1|0.0|204.0
18|19148|134|12|455-465|81|1|0|1|0.0|820.0
18|70604|134|12|455-465|81|2|0|1|0.0|6010.0
18|13708|134|12|455-465|52|2|0|1|0.0|5116.212
18|21394|134|12|455-465|52|2|0|1|0.0|1543.788
18|48720|134|12|455-465|59|2|0|1|0.0|2030.743
18|5276|134|12|455-465|59|1|0|1|0.0|1430.0
18|73540|134|12|455-465|59|2|0|1|0.0|2927.353
18|29666|134|12|455-465|59|2|0|1|0.0|9800.0
18|5548|134|12|455-465|59|2|0|1|0.0|2669.381
18|26807|134|12|455-465|17|2|0|1|0.0|2100.0
18|72387|134|12|455-465|59|2|0|1|0.0|3751.605
18|61109|134|12|455-465|59|1|0|1|0.0|900.0
18|69939|134|12|455-465|40|2|0|1|0.0|4930.0
18|97945|441|12|455-470|59|1|0|1|0.0|1145.0
18|71520|441|12|455-470|9|2|0|0|0.0|2513.5
18|64919|441|12|455-470|59|2|0|1|0.0|8960.0
18|66010|441|12|455-470|59|2|0|1|0.0|3610.0
18|89842|441|12|455-470|17|1|0|1|0.0|1845.0
18|21481|441|12|455-470|52|2|0|1|0.0|885.0
18|98871|441|12|455-470|52|2|0|1|0.0|885.0
18|90537|441|12|455-470|59|2|0|1|0.0|3399.0
18|60878|441|12|455-470|17|2|0|1|0.0|1820.0
18|17343|441|12|455-470|59|2|0|1|0.0|1828.25
18|62440|441|12|455-470|59|2|0|1|0.0|3378.2
18|10117|441|12|455-470|59|2|0|1|0.0|4254.55
18|30057|441|12|455-470|59|1|0|1|0.0|564.763
18|86237|441|12|455-470|17|1|0|1|0.0|342.51
18|1022|441|12|455-470|17|2|0|1|0.0|3390.0
18|55644|441|12|455-470|52|2|0|1|0.0|5780.0
18|33490|441|12|455-470|40|2|0|1|0.0|3310.0
18|63209|441|12|455-470|17|1|0|1|0.0|680.0
18|63209|441|12|455-470|17|2|0|1|0.0|4930.0
18|11456|441|12|455-470|17|1|0|1|0.0|4992.57
18|11456|441|12|455-470|59|1|0|1|0.0|3539.489
18|98571|441|12|455-470|17|1|0|1|0.0|510.0
18|70658|441|12|455-470|17|1|0|1|0.0|1157.43
18|39939|441|12|455-470|87|2|0|0|0.0|9910.0
18|85049|441|12|455-470|59|1|0|1|0.0|1940.0
18|82511|441|12|455-470|59|2|0|1|0.0|7180.0
18|42915|441|12|455-470|40|1|0|1|0.0|1180.0
18|31234|441|12|455-470|17|2|0|1|0.0|2060.0
18|11208|441|12|455-470|40|2|0|1|0.0|24370.0
18|46130|441|12|455-470|59|1|0|1|0.0|229.5
18|91517|441|12|455-470|59|1|0|1|0.0|280.5
18|38764|441|12|455-470|59|1|0|1|0.0|2485.748
18|56834|441|12|455-470|32|2|0|1|0.0|16180.0
18|11559|441|12|455-470|17|1|0|1|0.0|3208.127
18|6307|441|12|455-470|17|1|0|1|0.0|8309.687
